energy	PL
1.6147	0.01731966
1.6146	0.017302664
1.6145	0.017285704
1.6144	0.017268779
1.6143	0.01725189
1.6142	0.017235035
1.6141	0.017218215
1.614	0.01720143
1.6139	0.017184678
1.6138	0.01716796
1.6137	0.017151274
1.6136	0.017134622
1.6135	0.017118001
1.6134	0.017101413
1.6133	0.017084856
1.6132	0.01706833
1.6131	0.017051835
1.613	0.01703537
1.6129	0.017018936
1.6128	0.01700253
1.6127	0.016986155
1.6126	0.016969808
1.6125	0.016953489
1.6124	0.016937198
1.6123	0.016920935
1.6122	0.0169047
1.6121	0.016888491
1.612	0.016872309
1.6119	0.016856153
1.6118	0.016840022
1.6117	0.016823917
1.6116	0.016807837
1.6115	0.016791781
1.6114	0.016775749
1.6113	0.016759741
1.6112	0.016743757
1.6111	0.016727795
1.611	0.016711856
1.6109	0.01669594
1.6108	0.016680045
1.6107	0.016664171
1.6106	0.016648319
1.6105	0.016632487
1.6104	0.016616675
1.6103	0.016600884
1.6102	0.016585112
1.6101	0.016569359
1.61	0.016553625
1.6099	0.016537909
1.6098	0.016522211
1.6097	0.016506531
1.6096	0.016490869
1.6095	0.016475223
1.6094	0.016459594
1.6093	0.016443981
1.6092	0.016428384
1.6091	0.016412803
1.609	0.016397237
1.6089	0.016381685
1.6088	0.016366148
1.6087	0.016350625
1.6086	0.016335116
1.6085	0.016319621
1.6084	0.016304138
1.6083	0.016288669
1.6082	0.016273212
1.6081	0.016257767
1.608	0.016242333
1.6079	0.016226912
1.6078	0.016211501
1.6077	0.016196102
1.6076	0.016180713
1.6075	0.016165334
1.6074	0.016149965
1.6073	0.016134606
1.6072	0.016119256
1.6071	0.016103915
1.607	0.016088583
1.6069	0.01607326
1.6068	0.016057945
1.6067	0.016042638
1.6066	0.016027338
1.6065	0.016012046
1.6064	0.015996761
1.6063	0.015981483
1.6062	0.015966212
1.6061	0.015950947
1.606	0.015935688
1.6059	0.015920435
1.6058	0.015905188
1.6057	0.015889946
1.6056	0.01587471
1.6055	0.015859478
1.6054	0.015844251
1.6053	0.015829029
1.6052	0.015813811
1.6051	0.015798598
1.605	0.015783388
1.6049	0.015768182
1.6048	0.015752979
1.6047	0.01573778
1.6046	0.015722584
1.6045	0.015707391
1.6044	0.015692201
1.6043	0.015677013
1.6042	0.015661828
1.6041	0.015646645
1.604	0.015631464
1.6039	0.015616286
1.6038	0.015601109
1.6037	0.015585934
1.6036	0.01557076
1.6035	0.015555588
1.6034	0.015540417
1.6033	0.015525248
1.6032	0.015510079
1.6031	0.015494912
1.603	0.015479745
1.6029	0.015464579
1.6028	0.015449413
1.6027	0.015434248
1.6026	0.015419084
1.6025	0.015403919
1.6024	0.015388755
1.6023	0.015373592
1.6022	0.015358428
1.6021	0.015343264
1.602	0.0153281
1.6019	0.015312936
1.6018	0.015297772
1.6017	0.015282607
1.6016	0.015267443
1.6015	0.015252278
1.6014	0.015237112
1.6013	0.015221946
1.6012	0.01520678
1.6011	0.015191613
1.601	0.015176445
1.6009	0.015161277
1.6008	0.015146108
1.6007	0.015130939
1.6006	0.015115769
1.6005	0.015100599
1.6004	0.015085427
1.6003	0.015070255
1.6002	0.015055083
1.6001	0.01503991
1.6	0.015024736
1.5999	0.015009561
1.5998	0.014994386
1.5997	0.014979211
1.5996	0.014964034
1.5995	0.014948857
1.5994	0.01493368
1.5993	0.014918502
1.5992	0.014903323
1.5991	0.014888144
1.599	0.014872965
1.5989	0.014857785
1.5988	0.014842605
1.5987	0.014827425
1.5986	0.014812244
1.5985	0.014797063
1.5984	0.014781882
1.5983	0.014766701
1.5982	0.01475152
1.5981	0.014736339
1.598	0.014721158
1.5979	0.014705977
1.5978	0.014690796
1.5977	0.014675616
1.5976	0.014660436
1.5975	0.014645256
1.5974	0.014630077
1.5973	0.014614898
1.5972	0.01459972
1.5971	0.014584542
1.597	0.014569366
1.5969	0.01455419
1.5968	0.014539015
1.5967	0.014523841
1.5966	0.014508669
1.5965	0.014493497
1.5964	0.014478327
1.5963	0.014463158
1.5962	0.014447991
1.5961	0.014432825
1.596	0.01441766
1.5959	0.014402498
1.5958	0.014387337
1.5957	0.014372178
1.5956	0.014357021
1.5955	0.014341867
1.5954	0.014326714
1.5953	0.014311564
1.5952	0.014296416
1.5951	0.014281271
1.595	0.014266128
1.5949	0.014250988
1.5948	0.01423585
1.5947	0.014220716
1.5946	0.014205584
1.5945	0.014190456
1.5944	0.01417533
1.5943	0.014160208
1.5942	0.014145089
1.5941	0.014129974
1.594	0.014114862
1.5939	0.014099754
1.5938	0.01408465
1.5937	0.014069549
1.5936	0.014054453
1.5935	0.01403936
1.5934	0.014024272
1.5933	0.014009187
1.5932	0.013994108
1.5931	0.013979032
1.593	0.013963961
1.5929	0.013948895
1.5928	0.013933833
1.5927	0.013918776
1.5926	0.013903724
1.5925	0.013888677
1.5924	0.013873635
1.5923	0.013858599
1.5922	0.013843567
1.5921	0.013828541
1.592	0.01381352
1.5919	0.013798505
1.5918	0.013783495
1.5917	0.013768492
1.5916	0.013753493
1.5915	0.013738501
1.5914	0.013723515
1.5913	0.013708534
1.5912	0.01369356
1.5911	0.013678592
1.591	0.01366363
1.5909	0.013648675
1.5908	0.013633726
1.5907	0.013618784
1.5906	0.013603848
1.5905	0.013588918
1.5904	0.013573996
1.5903	0.01355908
1.5902	0.013544171
1.5901	0.01352927
1.59	0.013514375
1.5899	0.013499487
1.5898	0.013484606
1.5897	0.013469733
1.5896	0.013454867
1.5895	0.013440008
1.5894	0.013425157
1.5893	0.013410313
1.5892	0.013395477
1.5891	0.013380648
1.589	0.013365827
1.5889	0.013351014
1.5888	0.013336208
1.5887	0.013321411
1.5886	0.013306621
1.5885	0.013291839
1.5884	0.013277066
1.5883	0.0132623
1.5882	0.013247543
1.5881	0.013232793
1.588	0.013218052
1.5879	0.013203319
1.5878	0.013188595
1.5877	0.013173879
1.5876	0.013159171
1.5875	0.013144472
1.5874	0.013129781
1.5873	0.013115099
1.5872	0.013100426
1.5871	0.013085761
1.587	0.013071105
1.5869	0.013056457
1.5868	0.013041819
1.5867	0.013027189
1.5866	0.013012568
1.5865	0.012997956
1.5864	0.012983353
1.5863	0.012968759
1.5862	0.012954174
1.5861	0.012939598
1.586	0.012925031
1.5859	0.012910474
1.5858	0.012895925
1.5857	0.012881386
1.5856	0.012866856
1.5855	0.012852335
1.5854	0.012837824
1.5853	0.012823322
1.5852	0.012808829
1.5851	0.012794346
1.585	0.012779872
1.5849	0.012765408
1.5848	0.012750953
1.5847	0.012736508
1.5846	0.012722072
1.5845	0.012707646
1.5844	0.01269323
1.5843	0.012678823
1.5842	0.012664426
1.5841	0.012650039
1.584	0.012635662
1.5839	0.012621294
1.5838	0.012606936
1.5837	0.012592588
1.5836	0.01257825
1.5835	0.012563922
1.5834	0.012549603
1.5833	0.012535295
1.5832	0.012520997
1.5831	0.012506709
1.583	0.01249243
1.5829	0.012478162
1.5828	0.012463904
1.5827	0.012449656
1.5826	0.012435419
1.5825	0.012421191
1.5824	0.012406974
1.5823	0.012392767
1.5822	0.01237857
1.5821	0.012364383
1.582	0.012350207
1.5819	0.012336042
1.5818	0.012321886
1.5817	0.012307741
1.5816	0.012293607
1.5815	0.012279483
1.5814	0.012265369
1.5813	0.012251266
1.5812	0.012237174
1.5811	0.012223092
1.581	0.012209021
1.5809	0.01219496
1.5808	0.01218091
1.5807	0.012166871
1.5806	0.012152843
1.5805	0.012138825
1.5804	0.012124818
1.5803	0.012110822
1.5802	0.012096837
1.5801	0.012082863
1.58	0.0120689
1.5799	0.012054947
1.5798	0.012041006
1.5797	0.012027076
1.5796	0.012013156
1.5795	0.011999248
1.5794	0.011985351
1.5793	0.011971465
1.5792	0.01195759
1.5791	0.011943727
1.579	0.011929874
1.5789	0.011916033
1.5788	0.011902203
1.5787	0.011888385
1.5786	0.011874578
1.5785	0.011860782
1.5784	0.011846998
1.5783	0.011833225
1.5782	0.011819464
1.5781	0.011805714
1.578	0.011791976
1.5779	0.011778249
1.5778	0.011764535
1.5777	0.011750831
1.5776	0.01173714
1.5775	0.01172346
1.5774	0.011709792
1.5773	0.011696136
1.5772	0.011682491
1.5771	0.011668859
1.577	0.011655238
1.5769	0.01164163
1.5768	0.011628033
1.5767	0.011614449
1.5766	0.011600876
1.5765	0.011587316
1.5764	0.011573767
1.5763	0.011560231
1.5762	0.011546707
1.5761	0.011533196
1.576	0.011519696
1.5759	0.011506209
1.5758	0.011492735
1.5757	0.011479272
1.5756	0.011465822
1.5755	0.011452385
1.5754	0.01143896
1.5753	0.011425548
1.5752	0.011412148
1.5751	0.01139876
1.575	0.011385386
1.5749	0.011372024
1.5748	0.011358675
1.5747	0.011345338
1.5746	0.011332015
1.5745	0.011318704
1.5744	0.011305406
1.5743	0.011292121
1.5742	0.011278848
1.5741	0.011265589
1.574	0.011252343
1.5739	0.01123911
1.5738	0.01122589
1.5737	0.011212683
1.5736	0.011199489
1.5735	0.011186308
1.5734	0.011173141
1.5733	0.011159987
1.5732	0.011146846
1.5731	0.011133719
1.573	0.011120604
1.5729	0.011107504
1.5728	0.011094416
1.5727	0.011081342
1.5726	0.011068282
1.5725	0.011055235
1.5724	0.011042202
1.5723	0.011029182
1.5722	0.011016176
1.5721	0.011003184
1.572	0.010990205
1.5719	0.01097724
1.5718	0.010964289
1.5717	0.010951352
1.5716	0.010938429
1.5715	0.010925519
1.5714	0.010912623
1.5713	0.010899741
1.5712	0.010886874
1.5711	0.01087402
1.571	0.01086118
1.5709	0.010848354
1.5708	0.010835543
1.5707	0.010822745
1.5706	0.010809962
1.5705	0.010797192
1.5704	0.010784437
1.5703	0.010771697
1.5702	0.01075897
1.5701	0.010746258
1.57	0.01073356
1.5699	0.010720877
1.5698	0.010708208
1.5697	0.010695553
1.5696	0.010682913
1.5695	0.010670287
1.5694	0.010657676
1.5693	0.010645079
1.5692	0.010632497
1.5691	0.010619929
1.569	0.010607376
1.5689	0.010594837
1.5688	0.010582314
1.5687	0.010569804
1.5686	0.01055731
1.5685	0.01054483
1.5684	0.010532365
1.5683	0.010519915
1.5682	0.01050748
1.5681	0.010495059
1.568	0.010482654
1.5679	0.010470263
1.5678	0.010457887
1.5677	0.010445526
1.5676	0.01043318
1.5675	0.010420848
1.5674	0.010408532
1.5673	0.010396231
1.5672	0.010383945
1.5671	0.010371674
1.567	0.010359417
1.5669	0.010347176
1.5668	0.01033495
1.5667	0.010322739
1.5666	0.010310544
1.5665	0.010298363
1.5664	0.010286198
1.5663	0.010274047
1.5662	0.010261912
1.5661	0.010249792
1.566	0.010237688
1.5659	0.010225598
1.5658	0.010213524
1.5657	0.010201465
1.5656	0.010189422
1.5655	0.010177394
1.5654	0.010165381
1.5653	0.010153383
1.5652	0.010141401
1.5651	0.010129434
1.565	0.010117482
1.5649	0.010105546
1.5648	0.010093625
1.5647	0.01008172
1.5646	0.01006983
1.5645	0.010057956
1.5644	0.010046097
1.5643	0.010034253
1.5642	0.010022425
1.5641	0.010010612
1.564	0.009998815
1.5639	0.009987033
1.5638	0.009975267
1.5637	0.009963517
1.5636	0.009951782
1.5635	0.009940062
1.5634	0.009928358
1.5633	0.00991667
1.5632	0.009904997
1.5631	0.009893339
1.563	0.009881698
1.5629	0.009870071
1.5628	0.009858461
1.5627	0.009846866
1.5626	0.009835286
1.5625	0.009823723
1.5624	0.009812174
1.5623	0.009800642
1.5622	0.009789125
1.5621	0.009777624
1.562	0.009766138
1.5619	0.009754668
1.5618	0.009743214
1.5617	0.009731775
1.5616	0.009720352
1.5615	0.009708944
1.5614	0.009697552
1.5613	0.009686176
1.5612	0.009674816
1.5611	0.009663471
1.561	0.009652142
1.5609	0.009640828
1.5608	0.009629531
1.5607	0.009618248
1.5606	0.009606982
1.5605	0.009595731
1.5604	0.009584496
1.5603	0.009573277
1.5602	0.009562073
1.5601	0.009550885
1.56	0.009539712
1.5599	0.009528555
1.5598	0.009517414
1.5597	0.009506289
1.5596	0.009495179
1.5595	0.009484085
1.5594	0.009473007
1.5593	0.009461944
1.5592	0.009450897
1.5591	0.009439865
1.559	0.00942885
1.5589	0.009417849
1.5588	0.009406865
1.5587	0.009395896
1.5586	0.009384943
1.5585	0.009374005
1.5584	0.009363083
1.5583	0.009352177
1.5582	0.009341286
1.5581	0.009330411
1.558	0.009319552
1.5579	0.009308708
1.5578	0.00929788
1.5577	0.009287067
1.5576	0.00927627
1.5575	0.009265489
1.5574	0.009254723
1.5573	0.009243972
1.5572	0.009233238
1.5571	0.009222518
1.557	0.009211815
1.5569	0.009201127
1.5568	0.009190454
1.5567	0.009179797
1.5566	0.009169155
1.5565	0.009158529
1.5564	0.009147919
1.5563	0.009137324
1.5562	0.009126744
1.5561	0.00911618
1.556	0.009105631
1.5559	0.009095098
1.5558	0.00908458
1.5557	0.009074077
1.5556	0.00906359
1.5555	0.009053119
1.5554	0.009042663
1.5553	0.009032222
1.5552	0.009021796
1.5551	0.009011386
1.555	0.009000991
1.5549	0.008990612
1.5548	0.008980248
1.5547	0.008969899
1.5546	0.008959565
1.5545	0.008949247
1.5544	0.008938943
1.5543	0.008928655
1.5542	0.008918383
1.5541	0.008908125
1.554	0.008897883
1.5539	0.008887656
1.5538	0.008877444
1.5537	0.008867247
1.5536	0.008857065
1.5535	0.008846898
1.5534	0.008836747
1.5533	0.00882661
1.5532	0.008816489
1.5531	0.008806382
1.553	0.008796291
1.5529	0.008786214
1.5528	0.008776152
1.5527	0.008766106
1.5526	0.008756074
1.5525	0.008746057
1.5524	0.008736055
1.5523	0.008726068
1.5522	0.008716096
1.5521	0.008706138
1.552	0.008696196
1.5519	0.008686268
1.5518	0.008676354
1.5517	0.008666456
1.5516	0.008656572
1.5515	0.008646703
1.5514	0.008636848
1.5513	0.008627008
1.5512	0.008617183
1.5511	0.008607372
1.551	0.008597576
1.5509	0.008587794
1.5508	0.008578027
1.5507	0.008568274
1.5506	0.008558536
1.5505	0.008548812
1.5504	0.008539102
1.5503	0.008529407
1.5502	0.008519726
1.5501	0.008510059
1.55	0.008500406
1.5499	0.008490768
1.5498	0.008481144
1.5497	0.008471534
1.5496	0.008461938
1.5495	0.008452356
1.5494	0.008442788
1.5493	0.008433235
1.5492	0.008423695
1.5491	0.008414169
1.549	0.008404657
1.5489	0.008395159
1.5488	0.008385675
1.5487	0.008376205
1.5486	0.008366749
1.5485	0.008357306
1.5484	0.008347877
1.5483	0.008338461
1.5482	0.00832906
1.5481	0.008319672
1.548	0.008310297
1.5479	0.008300936
1.5478	0.008291588
1.5477	0.008282254
1.5476	0.008272934
1.5475	0.008263626
1.5474	0.008254333
1.5473	0.008245052
1.5472	0.008235785
1.5471	0.00822653
1.547	0.008217289
1.5469	0.008208062
1.5468	0.008198847
1.5467	0.008189645
1.5466	0.008180456
1.5465	0.008171281
1.5464	0.008162118
1.5463	0.008152968
1.5462	0.008143831
1.5461	0.008134707
1.546	0.008125596
1.5459	0.008116497
1.5458	0.008107411
1.5457	0.008098337
1.5456	0.008089277
1.5455	0.008080228
1.5454	0.008071193
1.5453	0.008062169
1.5452	0.008053158
1.5451	0.00804416
1.545	0.008035174
1.5449	0.0080262
1.5448	0.008017238
1.5447	0.008008289
1.5446	0.007999351
1.5445	0.007990426
1.5444	0.007981513
1.5443	0.007972612
1.5442	0.007963722
1.5441	0.007954845
1.544	0.00794598
1.5439	0.007937126
1.5438	0.007928284
1.5437	0.007919454
1.5436	0.007910636
1.5435	0.007901829
1.5434	0.007893033
1.5433	0.00788425
1.5432	0.007875477
1.5431	0.007866717
1.543	0.007857967
1.5429	0.007849229
1.5428	0.007840502
1.5427	0.007831787
1.5426	0.007823082
1.5425	0.007814389
1.5424	0.007805707
1.5423	0.007797036
1.5422	0.007788376
1.5421	0.007779727
1.542	0.007771088
1.5419	0.007762461
1.5418	0.007753844
1.5417	0.007745238
1.5416	0.007736643
1.5415	0.007728059
1.5414	0.007719485
1.5413	0.007710921
1.5412	0.007702369
1.5411	0.007693826
1.541	0.007685294
1.5409	0.007676772
1.5408	0.007668261
1.5407	0.00765976
1.5406	0.007651269
1.5405	0.007642788
1.5404	0.007634317
1.5403	0.007625857
1.5402	0.007617406
1.5401	0.007608965
1.54	0.007600535
1.5399	0.007592114
1.5398	0.007583703
1.5397	0.007575301
1.5396	0.00756691
1.5395	0.007558527
1.5394	0.007550155
1.5393	0.007541792
1.5392	0.007533439
1.5391	0.007525095
1.539	0.00751676
1.5389	0.007508435
1.5388	0.007500119
1.5387	0.007491813
1.5386	0.007483515
1.5385	0.007475227
1.5384	0.007466948
1.5383	0.007458678
1.5382	0.007450417
1.5381	0.007442165
1.538	0.007433922
1.5379	0.007425687
1.5378	0.007417462
1.5377	0.007409245
1.5376	0.007401037
1.5375	0.007392838
1.5374	0.007384647
1.5373	0.007376465
1.5372	0.007368291
1.5371	0.007360126
1.537	0.007351969
1.5369	0.007343821
1.5368	0.007335681
1.5367	0.00732755
1.5366	0.007319426
1.5365	0.007311311
1.5364	0.007303204
1.5363	0.007295105
1.5362	0.007287014
1.5361	0.007278931
1.536	0.007270857
1.5359	0.00726279
1.5358	0.007254731
1.5357	0.007246679
1.5356	0.007238636
1.5355	0.0072306
1.5354	0.007222572
1.5353	0.007214552
1.5352	0.007206539
1.5351	0.007198534
1.535	0.007190537
1.5349	0.007182547
1.5348	0.007174564
1.5347	0.007166589
1.5346	0.007158621
1.5345	0.00715066
1.5344	0.007142707
1.5343	0.007134761
1.5342	0.007126822
1.5341	0.007118891
1.534	0.007110966
1.5339	0.007103049
1.5338	0.007095138
1.5337	0.007087235
1.5336	0.007079338
1.5335	0.007071448
1.5334	0.007063566
1.5333	0.00705569
1.5332	0.007047821
1.5331	0.007039958
1.533	0.007032103
1.5329	0.007024254
1.5328	0.007016412
1.5327	0.007008576
1.5326	0.007000747
1.5325	0.006992924
1.5324	0.006985108
1.5323	0.006977298
1.5322	0.006969495
1.5321	0.006961698
1.532	0.006953908
1.5319	0.006946124
1.5318	0.006938346
1.5317	0.006930574
1.5316	0.006922809
1.5315	0.00691505
1.5314	0.006907297
1.5313	0.00689955
1.5312	0.006891809
1.5311	0.006884074
1.531	0.006876345
1.5309	0.006868623
1.5308	0.006860906
1.5307	0.006853195
1.5306	0.00684549
1.5305	0.006837791
1.5304	0.006830097
1.5303	0.00682241
1.5302	0.006814728
1.5301	0.006807052
1.53	0.006799382
1.5299	0.006791718
1.5298	0.006784059
1.5297	0.006776406
1.5296	0.006768758
1.5295	0.006761116
1.5294	0.00675348
1.5293	0.006745849
1.5292	0.006738223
1.5291	0.006730604
1.529	0.006722989
1.5289	0.00671538
1.5288	0.006707777
1.5287	0.006700178
1.5286	0.006692586
1.5285	0.006684998
1.5284	0.006677416
1.5283	0.006669839
1.5282	0.006662268
1.5281	0.006654701
1.528	0.00664714
1.5279	0.006639585
1.5278	0.006632034
1.5277	0.006624489
1.5276	0.006616948
1.5275	0.006609413
1.5274	0.006601883
1.5273	0.006594358
1.5272	0.006586839
1.5271	0.006579324
1.527	0.006571814
1.5269	0.00656431
1.5268	0.00655681
1.5267	0.006549315
1.5266	0.006541826
1.5265	0.006534341
1.5264	0.006526862
1.5263	0.006519387
1.5262	0.006511917
1.5261	0.006504452
1.526	0.006496992
1.5259	0.006489537
1.5258	0.006482087
1.5257	0.006474642
1.5256	0.006467202
1.5255	0.006459766
1.5254	0.006452335
1.5253	0.00644491
1.5252	0.006437489
1.5251	0.006430072
1.525	0.006422661
1.5249	0.006415254
1.5248	0.006407853
1.5247	0.006400456
1.5246	0.006393063
1.5245	0.006385676
1.5244	0.006378293
1.5243	0.006370915
1.5242	0.006363542
1.5241	0.006356174
1.524	0.00634881
1.5239	0.006341451
1.5238	0.006334097
1.5237	0.006326747
1.5236	0.006319403
1.5235	0.006312063
1.5234	0.006304727
1.5233	0.006297397
1.5232	0.006290071
1.5231	0.00628275
1.523	0.006275433
1.5229	0.006268122
1.5228	0.006260815
1.5227	0.006253512
1.5226	0.006246215
1.5225	0.006238922
1.5224	0.006231634
1.5223	0.00622435
1.5222	0.006217072
1.5221	0.006209798
1.522	0.006202528
1.5219	0.006195264
1.5218	0.006188004
1.5217	0.006180749
1.5216	0.006173499
1.5215	0.006166253
1.5214	0.006159012
1.5213	0.006151776
1.5212	0.006144545
1.5211	0.006137319
1.521	0.006130097
1.5209	0.00612288
1.5208	0.006115668
1.5207	0.00610846
1.5206	0.006101258
1.5205	0.00609406
1.5204	0.006086867
1.5203	0.006079679
1.5202	0.006072495
1.5201	0.006065317
1.52	0.006058143
1.5199	0.006050975
1.5198	0.006043811
1.5197	0.006036652
1.5196	0.006029497
1.5195	0.006022348
1.5194	0.006015204
1.5193	0.006008065
1.5192	0.00600093
1.5191	0.005993801
1.519	0.005986676
1.5189	0.005979556
1.5188	0.005972442
1.5187	0.005965332
1.5186	0.005958228
1.5185	0.005951128
1.5184	0.005944033
1.5183	0.005936944
1.5182	0.005929859
1.5181	0.00592278
1.518	0.005915706
1.5179	0.005908637
1.5178	0.005901573
1.5177	0.005894514
1.5176	0.00588746
1.5175	0.005880411
1.5174	0.005873368
1.5173	0.00586633
1.5172	0.005859297
1.5171	0.005852269
1.517	0.005845246
1.5169	0.005838229
1.5168	0.005831217
1.5167	0.005824211
1.5166	0.005817209
1.5165	0.005810213
1.5164	0.005803223
1.5163	0.005796237
1.5162	0.005789257
1.5161	0.005782283
1.516	0.005775314
1.5159	0.00576835
1.5158	0.005761392
1.5157	0.00575444
1.5156	0.005747492
1.5155	0.005740551
1.5154	0.005733615
1.5153	0.005726684
1.5152	0.005719759
1.5151	0.00571284
1.515	0.005705926
1.5149	0.005699018
1.5148	0.005692116
1.5147	0.005685219
1.5146	0.005678328
1.5145	0.005671443
1.5144	0.005664563
1.5143	0.00565769
1.5142	0.005650822
1.5141	0.005643959
1.514	0.005637103
1.5139	0.005630253
1.5138	0.005623408
1.5137	0.005616569
1.5136	0.005609737
1.5135	0.00560291
1.5134	0.005596089
1.5133	0.005589274
1.5132	0.005582465
1.5131	0.005575662
1.513	0.005568865
1.5129	0.005562075
1.5128	0.00555529
1.5127	0.005548511
1.5126	0.005541739
1.5125	0.005534973
1.5124	0.005528213
1.5123	0.005521459
1.5122	0.005514711
1.5121	0.00550797
1.512	0.005501235
1.5119	0.005494506
1.5118	0.005487784
1.5117	0.005481068
1.5116	0.005474358
1.5115	0.005467655
1.5114	0.005460958
1.5113	0.005454267
1.5112	0.005447583
1.5111	0.005440905
1.511	0.005434234
1.5109	0.00542757
1.5108	0.005420912
1.5107	0.00541426
1.5106	0.005407616
1.5105	0.005400977
1.5104	0.005394346
1.5103	0.005387721
1.5102	0.005381103
1.5101	0.005374491
1.51	0.005367886
1.5099	0.005361288
1.5098	0.005354697
1.5097	0.005348113
1.5096	0.005341535
1.5095	0.005334964
1.5094	0.0053284
1.5093	0.005321843
1.5092	0.005315293
1.5091	0.00530875
1.509	0.005302214
1.5089	0.005295684
1.5088	0.005289162
1.5087	0.005282647
1.5086	0.005276139
1.5085	0.005269638
1.5084	0.005263143
1.5083	0.005256657
1.5082	0.005250177
1.5081	0.005243704
1.508	0.005237238
1.5079	0.00523078
1.5078	0.005224329
1.5077	0.005217885
1.5076	0.005211449
1.5075	0.005205019
1.5074	0.005198597
1.5073	0.005192182
1.5072	0.005185775
1.5071	0.005179375
1.507	0.005172982
1.5069	0.005166597
1.5068	0.005160219
1.5067	0.005153849
1.5066	0.005147486
1.5065	0.00514113
1.5064	0.005134782
1.5063	0.005128442
1.5062	0.005122109
1.5061	0.005115783
1.506	0.005109465
1.5059	0.005103155
1.5058	0.005096852
1.5057	0.005090557
1.5056	0.00508427
1.5055	0.00507799
1.5054	0.005071718
1.5053	0.005065454
1.5052	0.005059197
1.5051	0.005052948
1.505	0.005046707
1.5049	0.005040473
1.5048	0.005034248
1.5047	0.00502803
1.5046	0.00502182
1.5045	0.005015617
1.5044	0.005009423
1.5043	0.005003237
1.5042	0.004997058
1.5041	0.004990887
1.504	0.004984724
1.5039	0.004978569
1.5038	0.004972422
1.5037	0.004966283
1.5036	0.004960152
1.5035	0.004954029
1.5034	0.004947913
1.5033	0.004941806
1.5032	0.004935707
1.5031	0.004929616
1.503	0.004923533
1.5029	0.004917458
1.5028	0.004911391
1.5027	0.004905332
1.5026	0.004899281
1.5025	0.004893238
1.5024	0.004887204
1.5023	0.004881177
1.5022	0.004875159
1.5021	0.004869148
1.502	0.004863146
1.5019	0.004857152
1.5018	0.004851166
1.5017	0.004845189
1.5016	0.004839219
1.5015	0.004833258
1.5014	0.004827305
1.5013	0.00482136
1.5012	0.004815424
1.5011	0.004809495
1.501	0.004803575
1.5009	0.004797663
1.5008	0.004791759
1.5007	0.004785864
1.5006	0.004779977
1.5005	0.004774098
1.5004	0.004768227
1.5003	0.004762365
1.5002	0.004756511
1.5001	0.004750665
1.5	0.004744828
1.4999	0.004738998
1.4998	0.004733178
1.4997	0.004727365
1.4996	0.004721561
1.4995	0.004715765
1.4994	0.004709977
1.4993	0.004704198
1.4992	0.004698427
1.4991	0.004692664
1.499	0.00468691
1.4989	0.004681164
1.4988	0.004675426
1.4987	0.004669696
1.4986	0.004663975
1.4985	0.004658262
1.4984	0.004652558
1.4983	0.004646862
1.4982	0.004641174
1.4981	0.004635495
1.498	0.004629823
1.4979	0.004624161
1.4978	0.004618506
1.4977	0.00461286
1.4976	0.004607222
1.4975	0.004601592
1.4974	0.004595971
1.4973	0.004590358
1.4972	0.004584753
1.4971	0.004579157
1.497	0.004573569
1.4969	0.004567989
1.4968	0.004562417
1.4967	0.004556854
1.4966	0.004551299
1.4965	0.004545752
1.4964	0.004540214
1.4963	0.004534683
1.4962	0.004529161
1.4961	0.004523647
1.496	0.004518142
1.4959	0.004512644
1.4958	0.004507155
1.4957	0.004501674
1.4956	0.004496202
1.4955	0.004490737
1.4954	0.004485281
1.4953	0.004479832
1.4952	0.004474392
1.4951	0.00446896
1.495	0.004463536
1.4949	0.004458121
1.4948	0.004452713
1.4947	0.004447314
1.4946	0.004441922
1.4945	0.004436539
1.4944	0.004431164
1.4943	0.004425796
1.4942	0.004420437
1.4941	0.004415086
1.494	0.004409743
1.4939	0.004404408
1.4938	0.00439908
1.4937	0.004393761
1.4936	0.00438845
1.4935	0.004383146
1.4934	0.004377851
1.4933	0.004372564
1.4932	0.004367284
1.4931	0.004362012
1.493	0.004356748
1.4929	0.004351492
1.4928	0.004346244
1.4927	0.004341004
1.4926	0.004335771
1.4925	0.004330546
1.4924	0.004325329
1.4923	0.00432012
1.4922	0.004314918
1.4921	0.004309724
1.492	0.004304538
1.4919	0.004299359
1.4918	0.004294188
1.4917	0.004289025
1.4916	0.004283869
1.4915	0.004278721
1.4914	0.00427358
1.4913	0.004268447
1.4912	0.004263322
1.4911	0.004258204
1.491	0.004253093
1.4909	0.00424799
1.4908	0.004242894
1.4907	0.004237806
1.4906	0.004232725
1.4905	0.004227652
1.4904	0.004222586
1.4903	0.004217527
1.4902	0.004212476
1.4901	0.004207431
1.49	0.004202394
1.4899	0.004197365
1.4898	0.004192342
1.4897	0.004187327
1.4896	0.004182319
1.4895	0.004177318
1.4894	0.004172324
1.4893	0.004167337
1.4892	0.004162357
1.4891	0.004157385
1.489	0.004152419
1.4889	0.00414746
1.4888	0.004142509
1.4887	0.004137564
1.4886	0.004132626
1.4885	0.004127695
1.4884	0.004122771
1.4883	0.004117854
1.4882	0.004112944
1.4881	0.00410804
1.488	0.004103143
1.4879	0.004098253
1.4878	0.00409337
1.4877	0.004088493
1.4876	0.004083623
1.4875	0.00407876
1.4874	0.004073903
1.4873	0.004069053
1.4872	0.004064209
1.4871	0.004059372
1.487	0.004054541
1.4869	0.004049717
1.4868	0.004044899
1.4867	0.004040088
1.4866	0.004035283
1.4865	0.004030485
